id_unico,valor_real,prediccion_dummy_regressor,error_dummy_regressor,prediccion_regresion_lineal,error_regresion_lineal,prediccion_random_forest,error_random_forest,prediccion_histgradientboosting,error_histgradientboosting
ASOS_210457607,69.25,59.64462439024389,9.60537560975611,65.66753954522873,3.5824604547712653,67.70081637017644,1.5491836298235597,67.90510353820677,1.3448964617932262
ASOS_210499927,47.5,59.64462439024389,12.14462439024389,52.122701430228666,4.622701430228666,48.40315612918474,0.9031561291847368,47.411704810815344,0.08829518918465595
ASOS_210499927,47.5,59.64462439024389,12.14462439024389,49.00749817654363,1.5074981765436277,48.305787850247384,0.8057878502473841,47.65923608821241,0.15923608821240975
ASOS_210499927,47.5,59.64462439024389,12.14462439024389,48.79078273208718,1.2907827320871803,48.2848763579776,0.7848763579776019,47.331220256674044,0.16877974332595613
ASOS_210499927,47.5,59.64462439024389,12.14462439024389,52.122701429005325,4.622701429005325,48.321017247919244,0.8210172479192437,47.41290272557653,0.0870972744234706
ASOS_210499927,47.5,59.64462439024389,12.14462439024389,47.50327053568224,0.0032705356822404497,47.96904130295337,0.46904130295337154,47.57942125695498,0.07942125695497992
ASOS_210672078,41.5,59.64462439024389,18.14462439024389,48.5075707506079,7.007570750607897,42.613201214597204,1.1132012145972041,40.81062805345402,0.6893719465459824
ASOS_210672078,49.83,59.64462439024389,9.814624390243893,45.39236749692286,4.43763250307714,49.8254850793563,0.004514920643700293,49.659784499351986,0.1702155006480126
ASOS_210672078,41.5,59.64462439024389,18.14462439024389,45.17565205246642,3.6756520524664182,42.816304927362005,1.3163049273620047,41.72692110452987,0.2269211045298718
ASOS_210672078,41.5,59.64462439024389,18.14462439024389,48.50757074938456,7.007570749384563,42.65912374724353,1.1591237472435267,40.8118259682152,0.6881740317847971
ASOS_210672078,54.0,59.64462439024389,5.644624390243891,43.88813985606147,10.111860143938529,53.09543382884205,0.9045661711579527,54.01867916348503,0.01867916348503229
ASOS_210575933,52.5,59.64462439024389,7.144624390243891,54.46342128982895,1.9634212898289505,51.145071699360905,1.354928300639095,52.54550596185581,0.045505961855809574
ASOS_210575933,52.5,59.64462439024389,7.144624390243891,51.34821803614391,1.151781963856088,51.03333667737618,1.4666633226238233,52.43412701067922,0.06587298932078056
ASOS_210575933,52.5,59.64462439024389,7.144624390243891,51.131502591687465,1.3684974083125354,51.05437096019174,1.44562903980826,52.44910925165172,0.05089074834828011
ASOS_210575933,52.5,59.64462439024389,7.144624390243891,54.46342128860561,1.963421288605609,51.272862661127014,1.2271373388729856,52.546703876616995,0.04670387661699493
ASOS_210575933,52.5,59.64462439024389,7.144624390243891,49.843990395282525,2.6560096047174753,49.60114017873797,2.898859821262029,52.47918866506122,0.020811334938777293
ASOS_210262394,69.25,59.64462439024389,9.60537560975611,71.91460844262203,2.6646084426220256,68.19768878670102,1.052311213298978,69.24428306961897,0.005716930381026941
ASOS_210262394,69.25,59.64462439024389,9.60537560975611,68.79940518893699,0.4505948110630129,68.42596078911195,0.8240392108880457,69.22022551780331,0.02977448219668588
ASOS_210262394,69.25,59.64462439024389,9.60537560975611,68.58268974448053,0.6673102555194674,68.47443145890772,0.7755685410922837,69.24679568269751,0.003204317302490267
ASOS_210262394,69.25,59.64462439024389,9.60537560975611,71.91460844139868,2.664608441398684,68.32638205331222,0.9236179466877843,69.18835079149504,0.06164920850496003
ASOS_210262394,69.25,59.64462439024389,9.60537560975611,67.2951775480756,1.9548224519244002,68.39706289913377,0.8529371008662281,69.30473863079884,0.05473863079883756
ASOS_210457228,69.25,59.64462439024389,9.60537560975611,71.05932224679513,1.8093222467951335,67.60862426001023,1.641375739989769,69.44489269685022,0.19489269685021782
ASOS_210457228,69.25,59.64462439024389,9.60537560975611,67.9441189931101,1.305881006889905,67.80441455708804,1.4455854429119626,69.44253660180718,0.19253660180717702
ASOS_210457228,69.25,59.64462439024389,9.60537560975611,67.72740354865365,1.5225964513463452,67.99134755235019,1.2586524476498084,69.44226288155014,0.1922628815501355
ASOS_210457228,69.25,59.64462439024389,9.60537560975611,71.05932224557179,1.809322245571792,67.77233744570961,1.47766255429039,69.4213879413148,0.17138794131480495
ASOS_210457228,69.25,59.64462439024389,9.60537560975611,66.43989135224871,2.810108647751292,67.86349284313931,1.386507156860688,69.34277059825621,0.09277059825620881
ASOS_210576228,58.83,59.64462439024389,0.8146243902438925,52.60952120550182,6.220478794498177,55.16964967950437,3.660350320495631,58.34110777348891,0.48889222651109066
ASOS_210576228,50.5,59.64462439024389,9.14462439024389,49.49431795181678,1.0056820481832176,48.840516037982404,1.659483962017596,50.654701930084045,0.15470193008404465
ASOS_210576228,50.5,59.64462439024389,9.14462439024389,49.27760250736034,1.222397492639658,48.65776884371348,1.8422311562865232,50.66885980078814,0.168859800788141
ASOS_210576228,58.83,59.64462439024389,0.8146243902438925,52.60952120427848,6.220478795721519,55.632557200375246,3.1974427996247528,58.34230568825009,0.4876943117499053
ASOS_210576228,38.0,59.64462439024389,21.64462439024389,47.990090310955395,9.990090310955395,37.25249734644702,0.7475026535529778,38.02200822783869,0.02200822783868972
ASOS_209792240,62.25,59.64462439024389,2.605375609756109,64.31418913632344,2.064189136323435,65.09391379595311,2.8439137959531138,62.24817427849083,0.001825721509170819
